depth1_name,depth1_code,depth2_name,depth2_code,depth3_name,dpeth3_code,parameter1,parameter2,parameter3
대학원,03,대학원,211,의용생체공학과 ,21132,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,치의학과 ,21134,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,수의학과 ,21135,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,아동가족학과 ,21137,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,의류학과 ,21138,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,식품영양학과 ,21139,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,가정교육학과 ,2113A,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,수학부 ,2113B,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,생명과학부 ,2113C,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,경영학부 ,2113D,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,신소재공학부 금속신소재공학전공,2113G03,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,신소재공학부 전자재료공학전공,2113G04,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,기능물질공학과 ,2113I,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,응용생명과학부 농학전공,2113K01,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,응용생명과학부 농화학전공,2113K02,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,응용생명과학부 농생물학전공,2113K03,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,디지털미디어아트학과 ,2113L,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,로봇공학과 ,2113N,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,나노과학기술학과 ,2113O,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,의과학과 ,2113P,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,모바일통신공학과 ,2113Q,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,기후변화학과 ,2113S,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,공간정보학과 ,2113U,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,치의과학과 ,2113V,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,약학과 ,2113W,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,생태과학과 ,2113X,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,축산BT학과 ,2113Y,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,자동차공학과 ,2113Z,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,윤리교육학과 ,21140,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,바이오섬유소재학과 ,21141,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,생태환경시스템학과 ,21143,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,섬유패션디자인학과 ,21145,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,식품외식산업학과 ,21146,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,건설방재공학과 ,21147,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,정밀기계공학과 ,21149,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,나노소재공학과 ,21150,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,레저스포츠학과 ,21151,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,전자공학부 ,21152,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,전자공학부 제어시스템전공,2115201,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,컴퓨터학부 ,21153,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,식품공학부 식품생물공학전공,2115401,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,식품공학부 식품소재공학전공,2115402,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,식품공학부 식품응용공학전공,2115403,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,융합소프트웨어학과 ,21155,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,건축학과 ,21156,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,건설환경에너지공학부 건축공학전공,2115701,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,건설환경에너지공학부 토목공학전공,2115702,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,건설환경에너지공학부 환경에너지공학전공,2115703,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,응용화학공학부 응용화학전공,2115801,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,응용화학공학부 화학공학전공,2115802,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,응용화학공학부 고분자공학전공,2115803,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,FTA통상학과 ,21159,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,조사통계학과 ,21160,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,사회복지학부 사회복지정책및행정전공,2116101,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,사회복지학부 사회복지실천전공,2116102,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,식량안보및농업개발학과 ,21162,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,해양학과 ,21163,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,소프트웨어학과 ,21164,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,대학원,211,고전번역학과 ,21165,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222,교육대학원교직,0P,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 교육철학전공,2220002,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 교육행정전공,2220003,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 상담심리전공,2220005,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 교육과정및교육공학전공,2220008,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 교육사회및평생교육전공,2220009,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 국어교육전공,222000A,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 한문교육전공,222000B,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 영어교육전공,222000C,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 독어교육전공,222000D,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 불어교육전공,222000E,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 일어교육전공,222000F,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 역사교육전공,222000G,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 지리교육전공,222000H,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 간호교육전공,222000I,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 일반사회교육전공,222000J,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 윤리교육전공,222000L,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 수학교육전공,222000N,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 물리교육전공,222000O,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 화학교육전공,222000P,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 생물교육전공,222000Q,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 지구과학교육전공,222000S,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 가정교육전공,222000T,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 체육교육전공,222000U,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 농업교육전공,222000V,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 기술교육전공,222000X,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 음악교육전공,222000Y,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 미술교육전공,222000Z,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 영양교육전공,2220011,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 중국어교육전공,2220012,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,교육대학원,222, 교육심리및교육평가전공,2220019,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,행정대학원,223,행정대학원,223,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,행정대학원,223, 지방자치전공,2230005,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,행정대학원,223, 공공관리전공,2230008,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,행정대학원,223, 정책.도시전공,2230009,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,행정대학원,223, 법무.안전전공,223000A,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,경영대학원,224, 경영학전공,224000D,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,보건대학원,225,역학및건강증진학과 ,22504,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,보건대학원,225,보건관리학과 ,22505,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 회로및시스템전공,2260102,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 제어및계측공학전공,2260103,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 통신공학전공,2260104,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 반도체공학전공,2260106,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 컴퓨터공학전공,2260108,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 기계공학전공,2260109,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 금속신소재공학전공,226010C,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 건축공학전공,226010D,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 토목공학전공,226010E,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 전기공학전공,226010F,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 화학공학전공,226010G,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 고분자공학전공,226010H,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 무기재료공학전공,226010I,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 환경공학전공,226010K,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 기술정책전공,226010L,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 응용화학전공,226010M,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,산업대학원,226,산업공학과 섬유시스템공학전공,226010O,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,국제대학원,228,국제학과 국제정치학전공,2280103,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,국제대학원,228,지역학과 일본학전공,2280205,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,국제대학원,228,지역학과 중국학전공,2280206,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,국제대학원,228,지역학과 미국학전공,2280207,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,국제대학원,228,지역학과 북한학전공,2280208,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,국제대학원,228,국제문화학과 한국문화학전공,2280301,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,국제대학원,228,국제문화학과 다문화학전공,2280302,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,국제대학원,228,국제문화학과 외국어로서의한국어교육전공,2280303,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,농업생명융합대학원,22G, 농업자원학전공,22G0001,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,농업생명융합대학원,22G, 식품산업공학전공,22G0002,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,농업생명융합대학원,22G, 농업공학전공,22G0003,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,농업생명융합대학원,22G, 농촌개발전공,22G0004,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,농업생명융합대학원,22G, 농산물안전성학전공,22G0005,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,농업생명융합대학원,22G, 환경조경학전공,22G0007,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,농업생명융합대학원,22G, 농업정책및유통전공,22G0009,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,정책정보대학원,229, 사회정책및NGO전공,2290002,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,정책정보대학원,229, 도시및지역개발전공,2290003,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,정책정보대학원,229, 언론홍보전공,2290005,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,정책정보대학원,229, 커뮤니티및사이버심리전공,2290006,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,정책정보대학원,229, 정치리더십전공,2290008,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,정책정보대학원,229, 사회복지실천전공,2290009,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,정책정보대학원,229, 사회복지정책및행정전공,229000A,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,정책정보대학원,229, 디지털정보관리전공,229000B,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,수사과학대학원,22A,법정의학과 ,22A01,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,수사과학대학원,22A,법의간호학과 ,22A02,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,수사과학대학원,22A,과학수사학과 ,22A03,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 사회복지학전공,22F0002,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 생물응용학전공,22F0003,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 축산학전공,22F0004,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 식물생명과학전공,22F0005,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 산림환경자원학전공,22F0007,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 토목공학전공,22F0008,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 수송기계공학전공,22F000C,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 화학공학전공,22F000G,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 컴퓨터공학전공,22F000H,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 건설환경공학전공,22F000J,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 의상디자인전공,22F000K,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 체육학전공,22F000L,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 정밀기계공학전공,22F000M,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 산업전자공학전공,22F000N,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 컴퓨터소프트웨어전공,22F000O,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 융복합시스템공학전공,22F000P,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 식품외식산업학전공,22F000R,search_open_yr_trm,sub,search_open_crse_cde
대학원,03,과학기술대학원,22F, 섬유.신소재공학전공,22F000S,search_open_yr_trm,sub,search_open_crse_cde
전문대학원,04,치의학전문대학원,23B,치의학과 ,23B01,search_open_yr_trm,sub,search_open_crse_cde
전문대학원,04,의학전문대학원,23C,의학과 ,23C01,search_open_yr_trm,sub,search_open_crse_cde
전문대학원,04,법학전문대학원,23D,법학과,23D01,search_open_yr_trm,sub,search_open_crse_cde
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
